567,25
568,19
569,20
570,21
571,13
572,18
573,15
574,19
575,17
576,25
577,19
578,21
579,21
580,20
581,18
582,22
583,16
584,18
585,20
586,19
587,20
588,23
589,22
590,21
591,20
592,20
593,17
594,24
595,20
596,21
597,22
598,22
599,23
600,21
601,7
602,21
603,22
604,11
605,12
606,12
607,13
608,22
609,22
610,14
611,15
612,23
613,10
614,12
615,13
616,23
617,14
618,15
619,16
620,15
621,24
622,10
623,24
624,23
625,20
626,14
627,16
628,17
629,18
630,23
631,10
632,24
633,12
634,13
635,15
636,19
637,18
638,17
639,18
640,23
641,11
642,14
643,13
644,19
645,17
646,20
647,17
648,26
649,19
650,18
651,19
652,14
653,14
654,16
655,16
656,18
657,19
658,20
659,20
660,19
661,13
662,14
663,20
664,19
665,22
666,21
667,19
668,20
669,21
670,20
671,14
672,23
673,16
674,17
675,22
676,20
677,20
678,21
679,23
680,21
681,15
682,16
683,17
684,23
685,19
686,24
687,21
688,22
689,23
690,22
691,16
692,17
693,25
694,19
695,20
696,23
697,22
698,23
699,24
700,21
701,8
702,24
703,20
704,24
705,19
706,13
707,14
708,22
709,16
710,15
711,25
712,25
713,11
714,21
715,14
716,21
717,17
718,19
719,17
720,24
721,11
722,22
723,12
724,14
725,21
726,15
727,16
728,19
729,27
730,17
731,15
732,17
733,13
734,18
735,22
736,20
737,17
738,20
739,19
740,19
741,22
742,17
743,14
744,20
745,19
746,17
747,20
748,20
749,20
750,21
751,13
752,21
753,15
754,19
755,17
756,24
757,19
758,21
759,21
760,23
761,14
762,16
763,17
764,17
765,22
766,19
767,20
768,24
769,22
770,21
771,17
772,19
773,17
774,23
775,19
776,24
777,21
778,22
779,23
780,22
781,16
782,18
783,24
784,25
785,20
786,21
787,22
788,23
789,24
790,23
791,17
792,26
793,19
794,21
795,21
796,23
797,23
798,24
799,25
800,22
801,26
802,10
803,12
804,21
805,17
806,14
807,20
808,16
809,17
810,25
811,10
812,22
813,13
814,14
815,15
816,22
817,17
818,17
819,22
820,17
821,11
822,17
823,13
824,14
825,18
826,23
827,17
828,23
829,19
830,18
831,19
832,20
833,22
834,20
835,19
836,18
837,21
838,19
839,20
840,23
841,22
842,14
843,15
844,16
845,21
846,22
847,19
848,20
849,21
850,20
851,15
852,17
853,16
854,17
855,24
856,19
857,20
858,21
859,22
860,21
861,20
862,16
863,17
864,25
865,19
866,20
867,22
868,22
869,23
870,22
871,17
872,18
873,25
874,20
875,22
876,21
877,22
878,23
879,24
880,23
881,17
882,26
883,19
884,20
885,22
886,22
887,23
888,24
889,25
890,24
891,27
892,19
893,21
894,22
895,22
896,25
897,24
898,25
899,26
900,23
901,16
902,12
903,19
904,14
905,15
906,15
907,16
908,17
909,18
910,20
911,11
912,24
913,13
914,18
915,17
916,19
917,17
918,23
919,19
920,19
921,13
922,13
923,14
924,22
925,20
926,17
927,18
928,23
929,20
930,20
931,24
932,18
933,15
934,19
935,21
936,23
937,19
938,22
939,21
940,22
941,14
942,19
943,16
944,24
945,24
946,19
947,20
948,24
949,22
950,22
951,15
952,23
953,17
954,21
955,19
956,21
957,21
958,22
959,23
960,24
961,16
962,18
963,18
964,19
965,20
966,24
967,22
968,23
969,24
970,23
971,17
972,26
973,20
974,21
975,22
976,22
977,23
978,24
979,25
980,24
981,19
982,19
983,20
984,21
985,22
986,23
987,24
988,25
989,26
990,25
991,19
992,21
993,21
994,22
995,24
996,24
997,25
998,26
999,27
1000,23
1001,18
1002,20
1003,22
1004,12
1005,21
1006,10
1007,18
1008,26
1009,10
1010,12
1011,16
1012,14
1013,5
1014,22
1015,23
1016,18
1017,18
1018,16
1019,11
1020,22
1021,4
1022,19
1023,14
1024,26
1025,15
1026,25
1027,20
1028,18
1029,24
1030,13
1031,5
1032,22
1033,7
1034,15
1035,23
1036,21
1037,15
1038,17
1039,13
1040,21
1041,17
1042,10
1043,21
1044,24
1045,20
1046,12
1047,19
1048,14
1049,14
1050,23
1051,7
1052,15
1053,24
1054,16
1055,11
1056,24
1057,14
1058,18
1059,15
1060,17
1061,8
1062,25
1063,10
1064,25
1065,16
1066,14
1067,18
1068,25
1069,16
1070,15
1071,24
1072,23
1073,21
1074,23
1075,17
1076,21
1077,20
1078,23
1079,17
1080,25
1081,16
1082,12
1083,23
1084,14
1085,18
1086,16
1087,16
1088,24
1089,20
1090,17
1091,11
1092,24
1093,13
1094,18
1095,18
1096,19
1097,17
1098,20
1099,20
1100,19
1101,19
1102,23
1103,5
1104,25
1105,19
1106,25
1107,21
1108,20
1109,11
1110,21
1111,4
1112,21
1113,22
1114,19
1115,12
1116,22
1117,10
1118,21
1119,16
1120,24
1121,24
1122,22
1123,7
1124,15
1125,24
1126,16
1127,19
1128,23
1129,13
1130,18
1131,23
1132,19
1133,8
1134,27
1135,16
1136,21
1137,22
1138,22
1139,21
1140,23
1141,17
1142,15
1143,19
1144,20
1145,18
1146,17
1147,14
1148,21
1149,17
1150,20
1151,8
1152,27
1153,10
1154,21
1155,22
1156,23
1157,21
1158,23
1159,17
1160,24
1161,21
1162,20
1163,11
1164,24
1165,13
1166,18
1167,23
1168,20
1169,21
1170,23
1171,10
1172,21
1173,23
1174,22
1175,21
1176,25
1177,16
1178,24
1179,18
1180,23
1181,11
1182,23
1183,23
1184,22
1185,24
1186,19
1187,17
1188,26
1189,19
1190,22
1191,22
1192,23
1193,14
1194,25
1195,19
1196,24
1197,26
1198,25
1199,20
1200,24
1201,4
1202,9
1203,8
1204,23
1205,12
1206,24
1207,16
1208,15
1209,16
1210,14
1211,18
1212,14
1213,7
1214,15
1215,26
1216,26
1217,11
1218,24
1219,13
1220,16
1221,16
1222,19
1223,8
1224,25
1225,24
1226,12
1227,16
1228,14
1229,14
1230,18
1231,7
1232,25
1233,20
1234,16
1235,21
1236,17
1237,13
1238,18
1239,24
1240,19
1241,18
1242,26
1243,10
1244,12
1245,20
1246,26
1247,18
1248,25
1249,16
1250,22
1251,22
1252,16
1253,24
1254,22
1255,13
1256,21
1257,17
1258,20
1259,17
1260,25
1261,20
1262,12
1263,12
1264,26
1265,15
1266,15
1267,17
1268,17
1269,23
1270,17
1271,11
1272,23
1273,23
1274,22
1275,21
1276,19
1277,17
1278,20
1279,19
1280,25
1281,19
1282,13
1283,14
1284,17
1285,19
1286,17
1287,22
1288,21
1289,20
1290,22
1291,13
1292,24
1293,15
1294,19
1295,22
1296,28
1297,19
1298,21
1299,21
1300,20
1301,5
1302,22
1303,7
1304,18
1305,25
1306,16
1307,11
1308,18
1309,23
1310,18
1311,25
1312,20
1313,8
1314,21
1315,16
1316,24
1317,19
1318,22
1319,14
1320,24
1321,7
1322,15
1323,26
1324,16
1325,18
1326,23
1327,13
1328,21
1329,15
1330,24
1331,8
1332,23
1333,11
1334,21
1335,25
1336,22
1337,18
1338,23
1339,16
1340,22
1341,23
1342,16
1343,24
1344,26
1345,22
1346,18
1347,20
1348,19
1349,18
1350,25
1351,20
1352,24
1353,13
1354,22
1355,15
1356,23
1357,19
1358,25
1359,18
1360,23
1361,11
1362,17
1363,22
1364,18
1365,24
1366,19
1367,17
1368,27
1369,20
1370,21
1371,19
1372,26
1373,14
1374,23
1375,20
1376,24
1377,26
1378,25
1379,24
1380,24
1381,13
1382,18
1383,15
1384,19
1385,21
1386,27
1387,20
1388,21
1389,21
1390,22
1391,14
1392,25
1393,26
1394,24
1395,23
1396,25
1397,20
1398,26
1399,22
1400,25
1401,20
1402,10
1403,12
1404,26
1405,16
1406,22
1407,23
1408,26
1409,14
1410,22
1411,19
1412,15
1413,22
1414,16
1415,18
1416,25
1417,14
1418,18
1419,17
1420,19
1421,25
1422,27
1423,10
1424,27
1425,23
1426,14
1427,14
1428,24
1429,16
1430,21
1431,24
1432,25
1433,11
1434,22
1435,22
1436,21
1437,23
1438,19
1439,17
1440,26
1441,10
1442,15
1443,22
1444,24
1445,24
1446,17
1447,16
1448,18
1449,25
1450,23
1451,11
1452,19
1453,13
1454,18
1455,24
1456,23
1457,17
1458,29
1459,19
1460,19
1461,22
1462,22
1463,24
1464,23
1465,19
1466,17
1467,24
1468,20
1469,20
1470,25
1471,13
1472,22
1473,17
1474,19
1475,24
1476,22
1477,19
1478,21
1479,23
1480,23
1481,14
1482,25
1483,16
1484,19
1485,26
1486,19
1487,20
1488,23
1489,22
1490,24
1491,23
1492,19
1493,17
1494,24
1495,25
1496,24
1497,25
1498,22
1499,23
1500,23
1501,26
1502,15
1503,23
1504,25
1505,19
1506,17
1507,13
1508,21
1509,15
1510,19
1511,8
1512,27
1513,25
1514,21
1515,13
1516,23
1517,15
1518,23
1519,18
1520,25
1521,25
1522,16
1523,11
1524,18
1525,17
1526,19
1527,17
1528,19
1529,17
1530,24
1531,10
1532,21
1533,20
1534,22
1535,15
1536,27
1537,19
1538,24
1539,28
1540,23
1541,18
1542,20
1543,13
1544,21
1545,17
1546,19
1547,19
1548,25
1549,19
1550,21
1551,17
1552,26
1553,14
1554,23
1555,16
1556,24
1557,20
1558,25
1559,20
1560,25
1561,14
1562,18
1563,15
1564,20
1565,17
1566,26
1567,19
1568,27
1569,21
1570,22
1571,14
1572,23
1573,16
1574,24
1575,26
1576,25
1577,21
1578,26
1579,22
1580,25
1581,20
1582,19
1583,17
1584,28
1585,19
1586,21
1587,21
1588,23
1589,23
1590,23
1591,17
1592,27
1593,26
1594,25
1595,21
1596,26
1597,22
1598,27
1599,24
1600,26
1601,8
1602,28
1603,20
1604,12
1605,16
1606,14
1607,14
1608,24
1609,16
1610,22
1611,26
1612,16
1613,11
1614,23
1615,23
1616,18
1617,24
1618,19
1619,17
1620,27
1621,10
1622,12
1623,13
1624,26
1625,21
1626,16
1627,16
1628,18
1629,19
1630,17
1631,15
1632,25
1633,13
1634,24
1635,18
1636,19
1637,17
1638,25
1639,19
1640,19
1641,19
1642,13
1643,14
1644,20
1645,23
1646,17
1647,21
1648,19
1649,24
1650,22
1651,14
1652,25
1653,25
1654,19
1655,17
1656,26
1657,19
1658,21
1659,26
1660,20
1661,14
1662,22
1663,16
1664,24
1665,24
1666,25
1667,20
1668,23
1669,22
1670,21
1671,20
1672,26
1673,21
1674,24
1675,23
1676,21
1677,22
1678,22
1679,23
1680,26
1681,16
1682,24
1683,26
1684,19
1685,20
1686,21
1687,22
1688,23
1689,24
1690,23
1691,27
1692,26
1693,19
1694,21
1695,21
1696,22
1697,23
1698,24
1699,25
1700,24
1701,28
1702,20
1703,11
1704,22
1705,14
1706,18
1707,23
1708,19
1709,17
1710,26
1711,25
1712,21
1713,16
1714,22
1715,26
1716,23
1717,16
1718,24
1719,20
1720,23
1721,11
1722,23
1723,13
1724,18
1725,25
1726,19
1727,17
1728,28
1729,21
1730,21
1731,22
1732,22
1733,14
1734,25
1735,19
1736,24
1737,24
1738,25
1739,21
1740,24
1741,13
1742,21
1743,22
1744,20
1745,21
1746,27
1747,19
1748,22
1749,21
1750,24
1751,14
1752,23
1753,16
1754,24
1755,26
1756,25
1757,20
1758,26
1759,22
1760,25
1761,23
1762,19
1763,17
1764,28
1765,19
1766,21
1767,25
1768,22
1769,23
1770,25
1771,19
1772,24
1773,26
1774,25
1775,20
1776,26
1777,22
1778,27
1779,24
1780,26
1781,17
1782,29
1783,19
1784,21
1785,23
1786,23
1787,23
1788,25
1789,25
1790,24
1791,28
1792,27
1793,20
1794,26
1795,22
1796,27
1797,26
1798,28
1799,26
1800,27
1801,10
1802,18
1803,12
1804,14
1805,25
1806,24
1807,17
1808,18
1809,25
1810,17
1811,11
1812,17
1813,24
1814,18
1815,17
1816,19
1817,21
1818,20
1819,19
1820,22
1821,16
1822,13
1823,14
1824,26
1825,20
1826,17
1827,27
1828,20
1829,20
1830,20
1831,13
1832,21
1833,23
1834,19
1835,21
1836,26
1837,19
1838,21
1839,21
1840,23
1841,18
1842,16
1843,26
1844,17
1845,23
1846,19
1847,20
1848,26
1849,22
1850,22
1851,17
1852,19
1853,18
1854,20
1855,20
1856,27
1857,21
1858,22
1859,23
1860,22
1861,16
1862,27
1863,27
1864,20
1865,20
1866,21
1867,22
1868,23
1869,27
1870,23
1871,17
1872,26
1873,19
1874,21
1875,23
1876,24
1877,23
1878,24
1879,25
1880,24
1881,28
1882,19
1883,24
1884,21
1885,22
1886,23
1887,24
1888,26
1889,26
1890,27
1891,19
1892,21
1893,21
1894,22
1895,24
1896,27
1897,25
1898,26
1899,27
1900,24
1901,11
1902,17
1903,13
1904,25
1905,18
1906,19
1907,17
1908,23
1909,19
1910,21
1911,26
1912,23
1913,14
1914,23
1915,19
1916,24
1917,21
1918,25
1919,20
1920,27
1921,13
1922,18
1923,15
1924,20
1925,24
1926,20
1927,19
1928,21
1929,21
1930,22
1931,14
1932,26
1933,16
1934,24
1935,23
1936,25
1937,20
1938,26
1939,23
1940,25
1941,20
1942,19
1943,24
1944,29
1945,25
1946,24
1947,22
1948,23
1949,23
1950,25
1951,16
1952,24
1953,25
1954,25
1955,20
1956,26
1957,22
1958,27
1959,24
1960,27
1961,18
1962,21
1963,19
1964,21
1965,21
1966,22
1967,23
1968,24
1969,25
1970,24
1971,22
1972,25
1973,20
1974,26
1975,26
1976,27
1977,24
1978,28
1979,26
1980,27
1981,20
1982,21
1983,21
1984,23
1985,24
1986,24
1987,25
1988,26
1989,27
1990,26
1991,20
1992,26
1993,22
1994,27
1995,26
1996,28
1997,26
1998,29
1999,28
2000,25
2001,26
2002,23
2003,5
2004,23
2005,10
2006,24
2007,24
2008,16
2009,24
2010,24
2011,4
2012,12
2013,17
2014,20
2015,15
2016,28
2017,10
2018,12
2019,19
2020,14
2021,18
2022,20
2023,26
2024,21
2025,28
2026,10
2027,11
2028,24
2029,13
2030,25
2031,23
2032,20
2033,18
2034,24
2035,20
2036,18
2037,26
2038,13
2039,14
2040,25
2041,17
2042,8
2043,20
2044,21
2045,18
2046,19
2047,22
2048,28
2049,20
2050,20
2051,21
2052,27
2053,10
2054,24
2055,22
2056,22
2057,18
2058,27
2059,19
2060,15
2061,24
2062,10
2063,11
2064,25
2065,26
2066,14
2067,26
2068,19
2069,17
2070,26
2071,20
2072,25
2073,19
2074,17
2075,21
2076,20
2077,17
2078,17
2079,28
2080,23
2081,11
2082,22
2083,13
2084,14
2085,23
2086,26
2087,17
2088,28
2089,19
2090,22
2091,25
2092,14
2093,27
2094,26
2095,19
2096,18
2097,27
2098,19
2099,20
2100,25
2101,13
2102,9
2103,11
2104,19
2105,12
2106,27
2107,21
2108,18
2109,23
2110,13
2111,5
2112,27
2113,7
2114,16
2115,25
2116,20
2117,21
2118,17
2119,14
2120,21
2121,17
2122,10
2123,15
2124,27
2125,23
2126,12
2127,19
2128,27
2129,14
2130,19
2131,7
2132,18
2133,28
2134,20
2135,19
2136,28
2137,13
2138,18
2139,19
2140,19
2141,8
2142,26
2143,10
2144,25
2145,22
2146,23
2147,15
2148,25
2149,17
2150,24
2151,23
2152,25
2153,11
2154,23
2155,13
2156,25
2157,20
2158,19
2159,18
2160,28
2161,10
2162,21
2163,19
2164,14
2165,15
2166,26
2167,19
2168,18
2169,18
2170,20
2171,18
2172,18
2173,13
2174,18
2175,25
2176,26
2177,17
2178,22
2179,19
2180,19
2181,19
2182,13
2183,24
2184,27
2185,20
2186,17
2187,30
2188,20
2189,21
2190,21
2191,14
2192,21
2193,20
2194,19
2195,21
2196,22
2197,20
2198,22
2199,21
2200,26
2201,12
2202,22
2203,7
2204,25
2205,28
2206,10
2207,11
2208,27
2209,22
2210,21
2211,20
2212,27
2213,8
2214,24
2215,16
2216,24
2217,22
2218,13
2219,18
2220,23
2221,7
2222,8
2223,25
2224,25
2225,27
2226,24
2227,13
2228,21
2229,17
2230,19
2231,21
2232,26
2233,25
2234,12
2235,22
2236,23
2237,14
2238,20
2239,16
2240,28
2241,24
2242,26
2243,11
2244,24
2245,22
2246,14
2247,23
2248,19
2249,17
2250,26
2251,10
2252,18
2253,16
2254,24
2255,15
2256,25
2257,17
2258,17
2259,18
2260,20
2261,25
2262,26
2263,14
2264,21
2265,20
2266,16
2267,17
2268,29
2269,19
2270,18
2271,22
2272,23
2273,14
2274,25
2275,23
2276,24
2277,24
2278,23
2279,20
2280,26
2281,13
2282,19
2283,17
2284,17
2285,21
2286,21
2287,19
2288,24
2289,21
2290,22
2291,27
2292,20
2293,16
2294,18
2295,25
2296,25
2297,20
2298,22
2299,22
2300,22
2301,26
2302,10
2303,25
2304,29
2305,16
2306,12
2307,25
2308,23
2309,14
2310,25
2311,7
2312,27
2313,23
2314,25
2315,18
2316,25
2317,14
2318,19
2319,20
2320,26
2321,8
2322,26
2323,10
2324,22
2325,22
2326,13
2327,21
2328,27
2329,19
2330,21
2331,26
2332,20
2333,11
2334,26
2335,22
2336,22
2337,26
2338,23
2339,17
2340,26
2341,10
2342,12
2343,19
2344,23
2345,25
2346,25
2347,16
2348,24
2349,29
2350,23
2351,11
2352,28
2353,14
2354,18
2355,23
2356,26
2357,17
2358,24
2359,20
2360,27
2361,25
2362,13
2363,21
2364,26
2365,19
2366,25
2367,27
2368,26
2369,20
2370,27
2371,13
2372,21
2373,22
2374,19
2375,25
2376,29
2377,19
2378,21
2379,22
2380,26
2381,14
2382,25
2383,16
2384,27
2385,24
2386,19
2387,20
2388,27
2389,22
2390,24
2391,26
2392,28
2393,17
2394,28
2395,25
2396,27
2397,28
2398,22
2399,23
2400,26
2401,28
2402,8
2403,29
2404,11
2405,21
2406,13
2407,22
2408,25
2409,16
2410,19
2411,8
2412,26
2413,20
2414,18
2415,27
2416,17
2417,14
2418,20
2419,19
2420,21
2421,26
2422,20
2423,11
2424,19
2425,26
2426,14
2427,20
2428,17
2429,21
2430,29
2431,20
2432,28
2433,13
2434,13
2435,24
2436,26
2437,16
2438,18
2439,19
2440,25
2441,11
2442,22
2443,23
2444,21
2445,26
2446,16
2447,17
2448,27
2449,20
2450,27
2451,22
2452,14
2453,14
2454,20
2455,19
2456,18
2457,28
2458,19
2459,20
2460,21
2461,13
2462,14
2463,15
2464,27
2465,24
2466,22
2467,19
2468,20
2469,21
2470,23
2471,18
2472,20
2473,16
2474,17
2475,28
2476,20
2477,20
2478,27
2479,23
2480,24
2481,20
2482,20
2483,17
2484,28
2485,25
2486,20
2487,22
2488,22
2489,23
2490,26
2491,19
2492,28
2493,25
2494,25
2495,27
2496,28
2497,22
2498,23
2499,25
2500,24
2501,12
2502,26
2503,10
2504,18
2505,22
2506,26
2507,15
2508,24
2509,17
2510,15
2511,27
2512,23
2513,24
2514,22
2515,13
2516,24
2517,23
2518,19
2519,17
2520,29
2521,10
2522,24
2523,26
2524,14
2525,15
2526,17
2527,27
2528,28
2529,20
2530,20
2531,11
2532,19
2533,22
2534,19
2535,24
2536,19
2537,21
2538,26
2539,19
2540,19
2541,22
2542,14
2543,14
2544,25
2545,19
2546,25
2547,24
2548,25
2549,20
2550,24
2551,13
2552,27
2553,25
2554,19
2555,22
2556,23
2557,19
2558,21
2559,21
2560,29
2561,21
2562,22
2563,16
2564,17
2565,27
2566,19
2567,20
2568,22
2569,23
2570,21
2571,23
2572,19
2573,17
2574,26
2575,19
2576,25
2577,25
2578,22
2579,23
2580,25
2581,28
2582,17
2583,26
2584,26
2585,21
2586,21
2587,23
2588,23
2589,24
2590,24
2591,17
2592,30
2593,19
2594,21
2595,22
2596,23
2597,23
2598,24
2599,25
2600,24
2601,28
2602,10
2603,21
2604,25
2605,13
2606,14
2607,26
2608,20
2609,17
2610,27
2611,20
2612,18
2613,25
2614,13
2615,15
2616,21
2617,16
2618,25
2619,28
2620,20
2621,11
2622,27
2623,14
2624,22
2625,25
2626,16
2627,18
2628,24
2629,19
2630,18
2631,25
2632,26
2633,14
2634,26
2635,19
2636,24
2637,27
2638,19
2639,24
2640,27
2641,23
2642,14
2643,20
2644,17
2645,21
2646,29
2647,19
2648,20
2649,22
2650,20
2651,14
2652,26
2653,26
2654,17
2655,28
2656,23
2657,20
2658,25
2659,22
2660,26
2661,26
2662,16
2663,17
2664,27
2665,19
2666,20
2667,28
2668,23
2669,23
2670,28
2671,16
2672,24
2673,30
2674,20
2675,20
2676,25
2677,22
2678,23
2679,24
2680,26
2681,21
2682,28
2683,19
2684,20
2685,25
2686,26
2687,23
2688,29
2689,25
2690,24
2691,29
2692,20
2693,20
2694,28
2695,26
2696,23
2697,29
2698,25
2699,26
2700,27
2701,20
2702,24
2703,23
2704,26
2705,15
2706,17
2707,16
2708,24
2709,25
2710,17
2711,11
2712,25
2713,13
2714,24
2715,18
2716,27
2717,18
2718,20
2719,19
2720,27
2721,19
2722,13
2723,27
2724,20
2725,20
2726,24
2727,21
2728,20
2729,20
2730,27
2731,13
2732,21
2733,15
2734,19
2735,21
2736,29
2737,20
2738,22
2739,21
2740,23
2741,14
2742,22
2743,16
2744,29
2745,23
2746,19
2747,20
2748,25
2749,22
2750,22
2751,22
2752,26
2753,17
2754,28
2755,26
2756,27
2757,22
2758,26
2759,23
2760,28
2761,16
2762,17
2763,19
2764,20
2765,28
2766,21
2767,22
2768,23
2769,24
2770,23
2771,18
2772,29
2773,25
2774,22
2775,23
2776,23
2777,23
2778,24
2779,26
2780,24
2781,21
2782,19
2783,20
2784,27
2785,22
2786,28
2787,24
2788,26
2789,26
2790,25
2791,19
2792,27
2793,28
2794,22
2795,24
2796,28
2797,25
2798,26
2799,27
2800,27
2801,11
2802,23
2803,13
2804,14
2805,24
2806,17
2807,17
2808,29
2809,19
2810,18
2811,22
2812,24
2813,27
2814,26
2815,19
2816,28
2817,24
2818,19
2819,20
2820,25
2821,15
2822,21
2823,17
2824,19
2825,21
2826,24
2827,19
2828,20
2829,21
2830,22
2831,24
2832,28
2833,16
2834,18
2835,30
2836,20
2837,20
2838,22
2839,22
2840,24
2841,23
2842,28
2843,17
2844,29
2845,25
2846,20
2847,25
2848,29
2849,24
2850,26
2851,16
2852,18
2853,20
2854,19
2855,20
2856,27
2857,22
2858,23
2859,24
2860,23
2861,17
2862,26
2863,20
2864,27
2865,22
2866,22
2867,23
2868,25
2869,25
2870,24
2871,29
2872,25
2873,24
2874,26
2875,22
2876,23
2877,26
2878,25
2879,26
2880,30
2881,20
2882,20
2883,21
2884,22
2885,24
2886,25
2887,25
2888,28
2889,27
2890,26
2891,28
2892,22
2893,22
2894,23
2895,26
2896,25
2897,26
2898,28
2899,28
2900,25
2901,25
2902,13
2903,14
2904,26
2905,23
2906,17
2907,27
2908,20
2909,20
2910,27
2911,13
2912,25
2913,20
2914,19
2915,21
2916,31
2917,19
2918,21
2919,23
2920,23
2921,15
2922,25
2923,26
2924,24
2925,25
2926,26
2927,20
2928,26
2929,22
2930,24
2931,26
2932,19
2933,21
2934,27
2935,25
2936,24
2937,28
2938,22
2939,23
2940,28
2941,19
2942,17
2943,22
2944,26
2945,27
2946,22
2947,22
2948,23
2949,24
2950,26
2951,17
2952,26
2953,19
2954,21
2955,25
2956,23
2957,23
2958,26
2959,25
2960,25
2961,27
2962,19
2963,20
2964,28
2965,22
2966,23
2967,29
2968,25
2969,26
2970,29
2971,19
2972,21
2973,22
2974,22
2975,25
2976,25
2977,25
2978,26
2979,27
2980,26
2981,20
2982,26
2983,23
2984,23
2985,27
2986,25
2987,26
2988,27
2989,28
2990,27
2991,28
2992,26
2993,23
2994,29
2995,28
2996,26
2997,30
2998,28
2999,29
